screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids
2026-08-11,ACS Technologies Ltd,ACSTECH,NSE,Main Board,Not disclosed,Not disclosed,50.5,2026-08-10,349.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_MCAP_BELOW_BAND,"Market cap INR 349 cr < 1,000 cr",,,,Indeterminate-insufficient adjusted history,,,,10.3,8.5,0.35074626865671643,Mar 2022-Mar 2026,-3.380952380952381,Trailing P/E vs 3-5y EPS CAGR (preliminary),43.9,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ACSTECH-SCR-01|ACSTECH-PXW-01
2026-08-11,Acutaas Chemicals Ltd,ACUTAAS,NSE,Main Board,Healthcare,Healthcare,3273.0,2026-08-10,26797.0,2026-08-10,3-month median daily traded value,145.483,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 29%; 3y EPS CAGR 56%; latest quarter revenue +42% YoY,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|PEAD candidate|Peak-cycle risk,Early Stage 2,2026-08-10,31.463514871210975,38.39539905554592,31.6,21.0,0.02176541717049577,Mar 2022-Mar 2026,0.8180555555555555,Trailing P/E vs 3-5y EPS CAGR (preliminary),69.3,81.6,3y revenue CAGR 29%; 3y EPS CAGR 56%; latest quarter revenue +42% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ACUTAAS-SCR-01|ACUTAAS-PXW-01
2026-08-11,Adani Energy Solutions Ltd,ADANIENSOL,NSE,Main Board,Power,Power,1630.0,2026-08-10,199342.0,2026-08-10,3-month median daily traded value,440.315,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 199,342 cr > 1,00,000 cr",,,,Mature/extended Stage 2,2026-08-10,22.68435649601912,11.288858368390953,9.65,10.0,1.9340071577457034,Mar 2022-Mar 2026,4.831246442800228,Trailing P/E vs 3-5y EPS CAGR (preliminary),68.3,,,Leverage: debt/equity 1.93,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADANIENSOL-SCR-01|ADANIENSOL-PXW-01
2026-08-11,Adani Enterprises Ltd,ADANIENT,NSE,Main Board,Metals & Mining,Metals & Mining,3000.0,2026-08-10,407852.0,2026-08-10,3-month median daily traded value,501.085,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 407,852 cr > 1,00,000 cr",,,,Early Stage 2,2026-08-10,20.505168239230652,57.37774158374294,5.8,9.0,1.3175246521513482,Mar 2022-Mar 2026,1.4772050120403248,Trailing P/E vs 3-5y EPS CAGR (preliminary),172.0,,,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADANIENT-SCR-01|ADANIENT-PXW-01
2026-08-11,Adani Green Energy Ltd,ADANIGREEN,NSE,Main Board,Power,Power,1370.0,2026-08-10,225663.0,2026-08-10,3-month median daily traded value,465.31,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 225,663 cr > 1,00,000 cr",,,,Early Stage 2,2026-08-10,32.85076624680472,49.56818616350225,7.39,8.0,5.186326070623592,Mar 2022-Mar 2026,5.4451564828614005,Trailing P/E vs 3-5y EPS CAGR (preliminary),116.0,,,Leverage: debt/equity 5.19,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADANIGREEN-SCR-01|ADANIGREEN-PXW-01
2026-08-11,Adani Ports & Special Economic Zone Ltd,ADANIPORTS,NSE,Main Board,Services,Services,1680.0,2026-08-10,388787.0,2026-08-10,3-month median daily traded value,327.209,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 388,787 cr > 1,00,000 cr",,,,Early Stage 2,2026-08-10,25.283595671433766,17.724629625226317,14.1,13.0,0.6624287456101043,Mar 2022-Mar 2026,1.7715353148424016,Trailing P/E vs 3-5y EPS CAGR (preliminary),29.3,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADANIPORTS-SCR-01|ADANIPORTS-PXW-01
2026-08-11,Adani Power Ltd,ADANIPOWER,NSE,Main Board,Power,Power,210.0,2026-08-10,407308.0,2026-08-10,3-month median daily traded value,666.279,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 407,308 cr > 1,00,000 cr",,,,Early Stage 2,2026-08-10,15.64735049255015,58.77643946096809,17.2,17.0,0.8418929115912346,Mar 2022-Mar 2026,1.2035729791442216,Trailing P/E vs 3-5y EPS CAGR (preliminary),28.6,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADANIPOWER-SCR-01|ADANIPOWER-PXW-01
2026-08-11,ADF Foods Ltd,ADFFOODS,NSE,Main Board,Not disclosed,Not disclosed,264.0,2026-08-10,2900.0,2026-08-10,3-month median daily traded value,5.932,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 19%; 5y revenue CAGR 13%,,Early Stage 2,2026-08-10,13.043031592397526,10.346016538582848,21.8,19.0,0.09615384615384616,Mar 2022-Mar 2026,0.7396449704142012,Trailing P/E vs 3-5y EPS CAGR (preliminary),30.0,49.6,5y median ROCE 19%; 5y revenue CAGR 13%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADFFOODS-SCR-01|ADFFOODS-PXW-01
2026-08-11,Archidply Decor Ltd,ADL,NSE,Main Board,Not disclosed,Not disclosed,74.0,2026-08-10,41.2,2026-08-10,3-month median daily traded value,0.007,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 41 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,,,,,0.4286568353925867,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADL-SCR-01|ADL-PXW-01
2026-08-11,Ador Welding Ltd,ADOR,NSE,Main Board,Not disclosed,Not disclosed,1516.0,2026-08-10,2638.0,2026-08-10,3-month median daily traded value,3.247,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 20%; 5y revenue CAGR 17%; 5y EPS CAGR 20%; cumulative CFO/PAT 1.58,Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,16.730359068298984,19.6512246024805,22.8,20.0,0.005415162454873646,Mar 2021-Mar 2026,1.5817490494296578,Trailing P/E vs 3-5y EPS CAGR (preliminary),22.8,72.5,5y median ROCE 20%; 5y revenue CAGR 17%; 5y EPS CAGR 20%; cumulative CFO/PAT 1.58,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADOR-SCR-01|ADOR-PXW-01
2026-08-11,Adroit Infotech Ltd,ADROITINFO,NSE,Main Board,Not disclosed,Not disclosed,9.77,2026-08-10,53.3,2026-08-10,3-month median daily traded value,0.022,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 53 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,51.09034953404961,,6.54,8.74,0.3410263022176379,Mar 2022-Mar 2026,0.8094820017559264,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.8,,,Equity capital up 197% in 5y - dilution,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADROITINFO-SCR-01|ADROITINFO-PXW-01
2026-08-11,Allied Digital Services Ltd,ADSL,NSE,Main Board,Not disclosed,Not disclosed,114.0,2026-08-10,649.0,2026-08-10,3-month median daily traded value,1.891,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 649 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,22.01085377723786,10.662961173044504,7.32,10.0,0.22185970636215335,Mar 2022-Mar 2026,1.7802197802197801,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.7,,,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADSL-SCR-01|ADSL-PXW-01
2026-08-11,Advait Energy Transitions Limited,ADVAIT,NSE,Main Board,Not disclosed,Not disclosed,2184.0,2026-08-10,2389.0,2026-08-10,3-month median daily traded value,11.236,13-week median of weekly traded value / 5,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,2026-08-10,61.04691919843306,58.79966168345487,27.9,28.0,0.34172661870503596,Mar 2022-Mar 2026,0.4262295081967213,Trailing P/E vs 3-5y EPS CAGR (preliminary),41.4,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADVAIT-SCR-01|ADVAIT-PXW-01
2026-08-11,Advance Agrolife Ltd,ADVANCE,NSE,Main Board,Not disclosed,Not disclosed,122.0,2026-08-10,784.0,2026-08-10,3-month median daily traded value,2.189,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 784 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,,,28.0,28.0,0.7920792079207921,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),30.6,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADVANCE-SCR-01|ADVANCE-PXW-01
2026-08-11,Advani Hotels & Resorts (India) Ltd,ADVANIHOTR,NSE,Main Board,Not disclosed,Not disclosed,50.0,2026-08-10,463.0,2026-08-10,3-month median daily traded value,0.13,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 463 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,-13.0,22.0,1.36,Mar 2006-Mar 2010,2.1052631578947367,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Technically in Stage 4 decline,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADVANIHOTR-SCR-01|ADVANIHOTR-PXW-01
2026-08-11,Advent Hotels International Ltd,ADVENTHTL,NSE,Main Board,Not disclosed,Not disclosed,145.0,2026-08-10,783.0,2026-08-10,3-month median daily traded value,2.335,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 783 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,,,6.78,5.0,0.8838495575221239,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.2,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADVENTHTL-SCR-01|ADVENTHTL-PXW-01
2026-08-11,Advanced Enzyme Technologies Ltd,ADVENZYMES,NSE,Main Board,Healthcare,Healthcare,294.0,2026-08-10,3296.0,2026-08-10,3-month median daily traded value,6.777,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 1.7%; FCF positive in 5 of last 5 years,,Stage 3 distribution,2026-08-10,8.244794946397981,2.8572055564717314,14.0,14.0,0.0196078431372549,Mar 2022-Mar 2026,1.0430906389301635,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.9,56.9,dividend yield 1.7%; FCF positive in 5 of last 5 years,Technically in Stage 3 distribution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ADVENZYMES-SCR-01|ADVENZYMES-PXW-01
2026-08-11,Aegis Logistics Ltd,AEGISLOG,NSE,Main Board,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,1334.0,2026-08-10,46745.0,2026-08-10,3-month median daily traded value,263.16,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 12% of net block - build in progress; CWIP drawn down 42% YoY - capacity commissioned,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|PEAD candidate|Debt-reduction story|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,16.741750059646286,32.10602773155544,13.3,15.0,0.685383980181668,Mar 2022-Mar 2026,1.120739456961294,Trailing P/E vs 3-5y EPS CAGR (preliminary),37.4,67.3,CWIP 12% of net block - build in progress; CWIP drawn down 42% YoY - capacity commissioned,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEGISLOG-SCR-01|AEGISLOG-PXW-01
2026-08-11,Aegis Vopak Terminals Ltd,AEGISVOPAK,NSE,Main Board,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,277.0,2026-08-10,30675.0,2026-08-10,3-month median daily traded value,39.854,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 38%; latest quarter revenue +29% YoY; cyclical sector at peak margin - growth is cycle-driven,Earnings-upgrade candidate|PEAD candidate|Debt-reduction story|Peak-cycle risk,Early Stage 1,2026-08-10,,,7.56,8.0,0.8694942903752039,Mar 2022-Mar 2026,2.7366003062787136,Trailing P/E vs 3-5y EPS CAGR (preliminary),113.0,47.7,3y revenue CAGR 38%; latest quarter revenue +29% YoY; cyclical sector at peak margin - growth is cycle-driven,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEGISVOPAK-SCR-01|AEGISVOPAK-PXW-01
2026-08-11,Artemis Electricals & Projects Ltd,AEPL,NSE,Main Board,Not disclosed,Not disclosed,15.9,2026-08-10,399.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_MCAP_BELOW_BAND,"Market cap INR 399 cr < 1,000 cr",,,,Indeterminate-insufficient adjusted history,,,,12.9,10.295,0.01806656101426307,Mar 2022-Mar 2026,6.288981288981288,Trailing P/E vs 3-5y EPS CAGR (preliminary),45.8,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEPL-SCR-01|AEPL-PXW-01
2026-08-11,Aequs Ltd,AEQUS,NSE,Main Board,Capital Goods,Capital Goods,244.0,2026-08-10,16388.0,2026-08-10,3-month median daily traded value,75.984,13-week median of weekly traded value / 5,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,2026-08-10,,,1.55,2.0,0.4714189643577673,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEQUS-SCR-01|AEQUS-PXW-01
2026-08-11,Aeroflex Enterprises Ltd,AEROENTER,NSE,Main Board,Not disclosed,Not disclosed,128.0,2026-08-10,1444.0,2026-08-10,3-month median daily traded value,7.464,13-week median of weekly traded value / 5,1,,,High-growth company,latest quarter revenue +49% YoY,Governance risk|Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Value-trap risk,Mature/extended Stage 2,2026-08-10,27.767475048219282,48.747866935632935,12.6,14.0,0.049576783555018135,Mar 2022-Mar 2026,-0.14885496183206107,Trailing P/E vs 3-5y EPS CAGR (preliminary),22.3,72.8,latest quarter revenue +49% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEROENTER-SCR-01|AEROENTER-PXW-01
2026-08-11,Aeroflex Industries Ltd,AEROFLEX,NSE,Main Board,Not disclosed,Not disclosed,419.0,2026-08-10,5545.0,2026-08-10,3-month median daily traded value,71.948,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 26%; 5y revenue CAGR 25%; cumulative CFO/PAT 0.84,Governance risk|Earnings-upgrade candidate|PEAD candidate|Peak-cycle risk|Overvalued quality,Mature/extended Stage 2,2026-08-10,25.14455416751218,9.814252166932324,18.9,26.0,0.020134228187919462,Mar 2022-Mar 2026,0.8421052631578947,Trailing P/E vs 3-5y EPS CAGR (preliminary),82.6,57.4,5y median ROCE 26%; 5y revenue CAGR 25%; cumulative CFO/PAT 0.84,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEROFLEX-SCR-01|AEROFLEX-PXW-01
2026-08-11,Aeroflex Neu Ltd,AERONEU,NSE,Main Board,Not disclosed,Not disclosed,83.6,2026-08-10,216.0,2026-08-10,3-month median daily traded value,0.491,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 216 cr < 1,000 cr",,,,Early Stage 2,2026-08-10,21.36088255716122,28.279738788208974,4.76,4.5,0.23529411764705882,Mar 2022-Mar 2026,-0.5454545454545454,Trailing P/E vs 3-5y EPS CAGR (preliminary),1199.0,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AERONEU-SCR-01|AERONEU-PXW-01
2026-08-11,Amir Chand Jagdish Kumar (Exports) Ltd,AEROPLANE,NSE,Main Board,Not disclosed,Not disclosed,191.0,2026-08-10,1975.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,,15.7222619711076,-17.35821326349938,15.7,10.0,0.8194594594594594,Mar 2022-Mar 2026,0.32751091703056767,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.0,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEROPLANE-SCR-01|AEROPLANE-PXW-01
2026-08-11,Aether Industries Ltd,AETHER,NSE,Main Board,Chemicals,Chemicals,1596.0,2026-08-10,21180.0,2026-08-10,3-month median daily traded value,50.079,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 34% of net block - build in progress,Capex commissioning|Peak-cycle risk|Value-trap risk,Mature/extended Stage 2,2026-08-10,,,11.9,11.0,0.18648208469055375,Mar 2022-Mar 2026,0.30659025787965616,Trailing P/E vs 3-5y EPS CAGR (preliminary),88.2,38.0,CWIP 34% of net block - build in progress,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AETHER-SCR-01|AETHER-PXW-01
2026-08-11,Afcons Infrastructure Ltd,AFCONS,NSE,Main Board,Construction,Construction,263.0,2026-08-10,9667.0,2026-08-10,3-month median daily traded value,16.484,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 20%; cumulative CFO/PAT 1.16,Capex commissioning|Debt-reduction story|Governance risk|Value-trap risk,Stage 4 decline,2026-08-10,4.9676617609533125,-21.67261577089884,13.9,20.0,0.6655045871559633,Mar 2022-Mar 2026,1.1614716402657128,Trailing P/E vs 3-5y EPS CAGR (preliminary),47.1,32.1,5y median ROCE 20%; cumulative CFO/PAT 1.16,Equity capital up 411% in 5y - dilution,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AFCONS-SCR-01|AFCONS-PXW-01
2026-08-11,Affle 3i Ltd,AFFLE,NSE,Main Board,Information Technology,Information Technology,1599.0,2026-08-10,22527.0,2026-08-10,3-month median daily traded value,30.536,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 39%; 5y EPS CAGR 25%; cumulative CFO/PAT 1.04,Governance risk,Early Stage 1,2026-08-10,39.27196155355297,25.040987302947727,16.8,17.0,0.004107338444687842,Mar 2022-Mar 2026,1.0388958594730238,Trailing P/E vs 3-5y EPS CAGR (preliminary),47.1,64.1,5y revenue CAGR 39%; 5y EPS CAGR 25%; cumulative CFO/PAT 1.04,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AFFLE-SCR-01|AFFLE-PXW-01
2026-08-11,Akme Fintrade (India) Ltd,AFIL,NSE,Main Board,Not disclosed,Not disclosed,9.83,2026-08-10,,2026-08-10,3-month median daily traded value,0.919,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Early Stage 2,2026-08-10,,,,,,,,P/B vs ROE (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AFIL-SCR-01|AFIL-PXW-01
2026-08-11,Abans Financial Services Ltd,AFSL,NSE,Main Board,Not disclosed,Not disclosed,202.0,2026-08-10,1027.0,2026-08-10,3-month median daily traded value,0.124,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.124 cr,,,,Mature Stage 1 base,2026-08-10,78.1350691951441,16.027981565232775,7.92,9.0,0.5952,Mar 2022-Mar 2026,1.4206896551724137,Trailing P/E vs 3-5y EPS CAGR (preliminary),10.6,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AFSL-SCR-01|AFSL-PXW-01
2026-08-11,Agarwal Industrial Corporation Ltd,AGARIND,NSE,Main Board,Not disclosed,Not disclosed,514.0,2026-08-10,769.0,2026-08-10,3-month median daily traded value,2.195,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 769 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,12.815383095499477,-5.913634788416944,7.92,20.0,0.4949201741654572,Mar 2022-Mar 2026,1.5741176470588236,Trailing P/E vs 3-5y EPS CAGR (preliminary),17.7,,,Equity capital up 50% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AGARIND-SCR-01|AGARIND-PXW-01
2026-08-11,Dr Agarwals Health Care Ltd,AGARWALEYE,NSE,Main Board,Healthcare,Healthcare,562.0,2026-08-10,17822.0,2026-08-10,3-month median daily traded value,3.159,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 27%,Governance risk|Earnings-upgrade candidate|PEAD candidate|Debt-reduction story,Early Stage 1,2026-08-10,34.58866507277878,,11.1,11.0,0.5261599210266535,Mar 2022-Mar 2026,3.1252408477842004,Trailing P/E vs 3-5y EPS CAGR (preliminary),121.0,48.7,3y revenue CAGR 27%,Equity capital up 357% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AGARWALEYE-SCR-01|AGARWALEYE-PXW-01
2026-08-11,AGI Greenpac Ltd,AGI,NSE,Main Board,Not disclosed,Not disclosed,721.0,2026-08-10,4654.0,2026-08-10,3-month median daily traded value,6.993,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 74%; latest quarter revenue +23% YoY,Earnings-upgrade candidate|PEAD candidate,Early Stage 1,2026-08-10,6.1329617490261334,29.349207208573237,19.6,7.5,0.10012463647694225,Mar 2017-Mar 2026,1.7298474945533768,Trailing P/E vs 3-5y EPS CAGR (preliminary),12.7,76.0,3y EPS CAGR 74%; latest quarter revenue +23% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AGI-SCR-01|AGI-PXW-01
2026-08-11,AGI Infra Ltd,AGIIL,NSE,Main Board,Not disclosed,Not disclosed,300.0,2026-08-10,3749.0,2026-08-10,3-month median daily traded value,64.676,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 25%; 5y revenue CAGR 26%; 5y EPS CAGR 41%,Peak-cycle risk,Stage 3 distribution,2026-08-10,26.26308725595077,40.62823883876352,20.1,25.0,0.40086206896551724,Mar 2022-Mar 2026,0.7416107382550335,Trailing P/E vs 3-5y EPS CAGR (preliminary),39.5,60.7,5y median ROCE 25%; 5y revenue CAGR 26%; 5y EPS CAGR 41%,Technically in Stage 3 distribution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AGIIL-SCR-01|AGIIL-PXW-01
2026-08-11,Allcargo Global Ltd,AGL,NSE,Main Board,Not disclosed,Not disclosed,13.7,2026-08-10,1342.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_SHORT_FIN_HISTORY,only 2 annual periods,,,,Indeterminate-insufficient adjusted history,,,,-6.09,0.5,1.0324074074074074,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AGL-SCR-01|AGL-PXW-01
